學校代碼,公私立,學校體制,學校名稱,領域代碼,領域名稱,學門代碼,學門名稱,學類代碼,學類名稱,科系代碼,科系名稱,電話,電話分機,傳真,電子郵件,網址
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520101,電機工程系,02-2771-2171,2100,02-2731-7187,ccwu@ee.ntut.edu.tw,www.ee.ntut.edu.tw/index.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520103,電子工程系,02-2771-2171,2200,02-2731-7120,wwwen@ntut.edu.tw,www.el.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520106,光電工程系,02-2771-2171,4603,02-8773-3216,rick14tw@ntut.edu.tw,www.eo.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520114,資訊工程系,02-2771-2171,4200,02-8773-2945,wwwcsie@ntut.edu.tw,www.csie.ntut.edu.tw
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520122,電資學院不分系,02-2771-2171,6202,02-2772-6133,jenjen@ntut.edu.tw,www.eecs.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520197,機電學院不分系,02-2771-2171,2076,02-2776-4017,hchuang@ntut.edu.tw,www.cmee.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520201,機械工程系,02-2771-2171,2000,02-2731-7191,such@ntut.edu.tw,www.me1.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520202,車輛工程系,02-2771-2171,3603,02-2731-4990,antsmile@ntut.edu.tw,www.ve.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520217,製造科技研究所,02-2771-2171,3700,02-2776-4889,f10932@ntut.edu.tw,www.imt.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520221,機電學院機電科技博士班,02-2771-2171,4500,02-2776-4017,dee@ntut.edu.tw,www.cmeephd.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520225,自動化科技研究所,02-2771-2171,4300,02-8773-3217,wwwatc@ntut.edu.tw,www.giat.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5203,土木工程學類,520301,土木工程系,02-2771-2171,2600,02-2781-4518,f10391@ntut.edu.tw,www.ce.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5204,化學工程學類,520402,化學工程與生物科技系,02-2771-2171,2500,02-2731-7117,lyting20@ntut.edu.tw,www.che.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5204,化學工程學類,520402,化學工程與生物科技系生化與生醫工程碩士班,02-2771-2171,2500,02-2731-7117,rjchung@ntut.edu.tw,www.bioe.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5204,化學工程學類,520408,分子科學與工程系,02-2771-2171,2418,02-2731-7174,pcchao@ntut.edu.tw,www.mse.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5205,材料工程學類,520502,材料科學與工程研究所,02-2771-2171,2700,02-2731-7185,wwwmm@ntut.edu.tw,www.mmre.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5205,材料工程學類,520507,材料及資源工程系,02-2771-2171,2700,02-2731-7185,wwwmm@ntut.edu.tw,www.mmre.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5205,材料工程學類,520513,資源工程研究所,02-2771-2171,6300,02-2778-7579,wwwimre@ntut.edu.tw,www.imre.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5206,工業工程學類,520601,工業工程與管理系,02-2771-2171,2300,02-2731-7168,kychen@ntut.edu.tw,www.iem.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5206,工業工程學類,520601,管理學院工業工程與管理EMBA專班,02-2771-2171,4556,02-8772-6875,iememba@ntut.edu.tw,emba.ntut.edu.tw
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5209,環境工程學類,520906,環境工程與管理研究所,02-2771-2171,4100,02-8773-2954,allenhu@ntut.edu.tw,www.ieem.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5213,綜合工程學類,521301,工程學院工程科技博士班,02-2771-2171,4522,02-2776-3980,f10991@ntut.edu.tw,http://www.coeng.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5213,綜合工程學類,521301,工程學院不分系,02-2771-2171,4522,02-2776-3980,f10991@ntut.edu.tw,http://www.coeng.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,52,工程學門,5299,其他工程學類,529902,能源與冷凍空調工程系,02-2771-2171,3500,02-2731-4919,lhchien@ntut.edu.tw,www.erac.ntut.edu.tw/bin/home.php
25,公立(含市立),技職校院,國立臺北科技大學,5,工程、製造及營造領域,58,建築及都市規劃學門,5801,建築學類,580101,建築系,02-2771-2171,2900,02-2751-0843,suching@ntut.edu.tw,www.arch.ntut.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220312,應用英語系,07-601-1000,5101,07-601-1062,dinna@nkfust.edu.tw,www.eng.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220312,應用英語系口筆譯碩士班,07-601-1000,5101,07-601-1062,dinna@nkfust.edu.tw,www.eng.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220317,應用德語系,07-601-1000,5201,07-601-1065,german@nkfust.edu.tw,www1.ifad.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220321,應用日語系,07-601-1000,5001,07-601-1063,s2972751@nkfust.edu.tw,www.jp.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,2,人文及藝術領域,23,設計學門,2303,產品設計學類,230323,創新設計工程系,07-601-1000,2296,07-601-1066,tomtsai@nkfust.edu.tw,www.ide.nkfust.edu.tw/
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3402,會計學類,340201,會計資訊系,07-601-1000,4301,07-601-1158,yeh10@nkfust.edu.tw,www.ai.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340310,國際管理碩士學位學程,07-601-1000,3901,07-601-1093,vicki@nkfust.edu.tw,www.imba.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340326,創業管理碩士學位學程,07-601-1000,3903,07-601-1093,s6ching@nkfust.edu.tw,iem.mco.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3405,財務金融學類,340504,財務管理系,07-601-1000,4001,07-601-1041,moon@nkfust.edu.tw,www.finance.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3405,財務金融學類,340505,金融系,07-601-1000,3101,07-601-1039,dofb@nkfust.edu.tw,www.dmb.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3405,財務金融學類,340599,財務金融學院博士班,07-601-1000,4502,07-601-1396,zihru@nkfust.edu.tw,www.phd.cof.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3406,風險管理學類,340601,風險管理與保險系,07-601-1000,3001,07-601-1020,rmi@nkfust.edu.tw,www.rmi.nkfust.edu.tw/
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3408,行銷與流通學類,340802,行銷與流通管理系,07-601-1000,4201,07-601-1043,t3349328@nkfust.edu.tw,www.md.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3408,行銷與流通學類,340802,行銷與流通管理系連鎖加盟管理碩士班,07-601-1000,4201,07-601-1043,t3349328@nkfust.edu.tw,www.md.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3408,行銷與流通學類,340805,運籌管理系,07-601-1000,3201,07-601-1040,nellcherry@nkfust.edu.tw,www.logistics.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3408,行銷與流通學類,340805,運籌管理系企業管理碩士班,07-601-1000,3201,07-601-1040,nellcherry@nkfust.edu.tw,www.logistics.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3499,其他商業及管理學類,349939,管理學院高階主管經營管理碩士在職專班,07-601-1000,3903,07-601-1093,s6@nkfust.edu.tw,www.emba.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3499,其他商業及管理學類,349999,管理學院博士班,07-601-1000,3902,07-601-1093,vicki@nkfust.edu.tw,doctor.mco.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,3,社會科學、商業及法律領域,38,法律學門,3802,專業法律學類,380203,科技法律研究所,07-601-1000,3701,07-601-1186,ywlee@nkfust.edu.tw,www.law.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,4,科學領域,48,電算機學門,4801,電算機一般學類,480109,資訊管理系,07-601-1000,4105,07-601-1042,ivy1014@nkfust.edu.tw,www.mis.nkfust.edu.tw/
26,公立(含市立),技職校院,國立高雄第一科技大學,4,科學領域,48,電算機學門,4801,電算機一般學類,480109,資訊管理系企業電子化碩士班,07-601-1000,4102,07-601-1042,vicky923@nkfust.edu.tw,www.mis.nkfust.edu.tw/
26,公立(含市立),技職校院,國立高雄第一科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520101,電機工程研究所,07-601-1000,2801,07-601-1239,chengs@nkfust.edu.tw,www.gee.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520103,電子工程系,07-601-1000,2501,07-601-1386,eeoffice@nkfust.edu.tw,www.ee.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,5,工程、製造及營造領域,52,工程學門,5201,電資工程學類,520130,電腦與通訊工程系,07-601-1000,2001,07-601-1012,dcwu@nkfust.edu.tw,www.ccee.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520219,機械與自動化工程系,07-601-1000,2201,07-601-1066,nchiu@nkfust.edu.tw,www.mae.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520219,機械與自動化工程系工業設計碩士班,07-601-1000,2296,07-601-1066,tomtsai@nkfust.edu.tw,www.mae.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,5,工程、製造及營造領域,52,工程學門,5202,機械工程學類,520219,機械與自動化工程系先進製造科技碩士班,07-601-1000,2201,07-601-1066,nchiu@nkfust.edu.tw,www.mae.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,5,工程、製造及營造領域,52,工程學門,5203,土木工程學類,520311,營建工程系,07-601-1000,2101,07-601-1017,szuyiwen@nkfust.edu.tw,www1.ce.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,5,工程、製造及營造領域,52,工程學門,5209,環境工程學類,520905,環境與安全衛生工程系,07-601-1000,2301,07-601-1061,chiungchu@nkfust.edu.tw,www.she.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,5,工程、製造及營造領域,52,工程學門,5209,環境工程學類,520905,環境與安全衛生工程系消防與防災工程碩士在職專班,07-601-1000,2301,07-601-1061,chiungchu@nkfust.edu.tw,www.she.nkfust.edu.tw/bin/home.php
26,公立(含市立),技職校院,國立高雄第一科技大學,5,工程、製造及營造領域,52,工程學門,5213,綜合工程學類,521301,工學院工程科技博士班,07-601-1000,2902,07-601-1092,miss@nkfust.edu.tw,www.iest.nkfust.edu.tw/bin/home.php
27,公立(含市立),技職校院,國立高雄應用科技大學,2,人文及藝術領域,22,人文學門,2203,外國語文學類,220303,應用外語系,07-381-4526,3261,07-396-1081,kcoffice01@cc.kuas.edu.tw,afld.kuas.edu.tw/
27,公立(含市立),技職校院,國立高雄應用科技大學,2,人文及藝術領域,22,人文學門,2299,其他人文學類,229910,文化創意產業系,07-381-4526,8951,07-383-0631,kboffice01@cc.kuas.edu.tw,cci.kuas.edu.tw/
27,公立(含市立),技職校院,國立高雄應用科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3402,會計學類,340201,會計系,07-381-4526,"66,216,600",07-615-1302,vcoffice01@cc.kuas.edu.tw,acc.kuas.edu.tw/main.php
27,公立(含市立),技職校院,國立高雄應用科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340301,企業管理系,07-381-4526,7352,07-615-1202,vfoffice01@kuas.edu.tw,dba.kuas.edu.tw/main.php
27,公立(含市立),技職校院,國立高雄應用科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340301,企業管理系高階經營管理研究所,07-381-4526,7300,07-396-1245,vfoffice01@kuas.edu.tw,dba.kuas.edu.tw/main.php
27,公立(含市立),技職校院,國立高雄應用科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3403,企業管理學類,340307,國際企業系,07-381-4526,6158,07-615-2783,vboffice01@cc.kuas.edu.tw,www.itrade.kuas.edu.tw/front/bin/home.phtml
27,公立(含市立),技職校院,國立高雄應用科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3405,財務金融學類,340505,金融系,07-381-4526,6353,07-383-1544,veoffice01@kuas.edu.tw,www.fin.kuas.edu.tw/main.php
27,公立(含市立),技職校院,國立高雄應用科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3405,財務金融學類,340524,財富與稅務管理系,07-381-4526,"62,236,212",07-615-1337,vdoffice01@cc.kuas.edu.tw,wtm.kuas.edu.tw/
27,公立(含市立),技職校院,國立高雄應用科技大學,3,社會科學、商業及法律領域,34,商業及管理學門,3499,其他商業及管理學類,349920,人力資源發展系,07-381-4526,8854,07-383-6109,kdoffice01@kuas.edu.tw,www.hrd.kuas.edu.tw
